station_id,date,parameter,value,station_name,lat,lon
CBP_WQX-GUN0125,2018-11-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2018-11-01,temperature,14.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2018-12-01,chlorophyll_a,2.03,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2018-12-01,dissolved_oxygen,12.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2018-12-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2018-12-01,temperature,7.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-01-01,chlorophyll_a,1.82,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-01-01,dissolved_oxygen,12.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-01-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-01-01,temperature,7.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-02-01,chlorophyll_a,4.59,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-02-01,dissolved_oxygen,13.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-02-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-02-01,temperature,5.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-03-01,chlorophyll_a,4.73,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-03-01,dissolved_oxygen,13.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-03-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-03-01,temperature,4.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-04-01,chlorophyll_a,6.41,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-04-01,dissolved_oxygen,12,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-04-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-04-01,temperature,8.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-05-01,chlorophyll_a,3.31,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-05-01,dissolved_oxygen,10.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-05-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-05-01,temperature,17.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-06-01,chlorophyll_a,2.88,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-06-01,dissolved_oxygen,8.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-06-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-06-01,temperature,24.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-07-01,chlorophyll_a,2.14,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-07-01,dissolved_oxygen,8.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-07-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-07-01,temperature,28.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-08-01,chlorophyll_a,0.85,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-08-01,dissolved_oxygen,8.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-08-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-08-01,temperature,29,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-09-01,chlorophyll_a,0.62,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-09-01,dissolved_oxygen,7.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-09-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-09-01,temperature,24.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-10-01,chlorophyll_a,0.62,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-10-01,dissolved_oxygen,7.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-10-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-10-01,temperature,21.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-11-01,chlorophyll_a,0.76,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-11-01,dissolved_oxygen,10.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-11-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-11-01,temperature,15.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-12-01,chlorophyll_a,1.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-12-01,dissolved_oxygen,11.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-12-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2019-12-01,temperature,8.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-01-01,chlorophyll_a,5.77,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-01-01,dissolved_oxygen,13.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-01-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-01-01,temperature,5.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-02-01,chlorophyll_a,2.46,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-02-01,dissolved_oxygen,12.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-02-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-02-01,temperature,5.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-03-01,dissolved_oxygen,12.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-03-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-03-01,temperature,6.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-06-01,chlorophyll_a,3.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-06-01,dissolved_oxygen,9.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-06-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-06-01,temperature,22.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-07-01,chlorophyll_a,1.26,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-07-01,dissolved_oxygen,8.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-07-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-07-01,temperature,27.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-08-01,chlorophyll_a,6.73,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-08-01,dissolved_oxygen,8.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-08-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-08-01,temperature,28.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-09-01,chlorophyll_a,2.67,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-09-01,dissolved_oxygen,9.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-09-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-09-01,temperature,23.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-10-01,chlorophyll_a,1.07,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-10-01,dissolved_oxygen,8.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-10-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-10-01,temperature,15.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-11-01,chlorophyll_a,1.39,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-11-01,dissolved_oxygen,9.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-11-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-11-01,temperature,9.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-12-01,chlorophyll_a,2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-12-01,dissolved_oxygen,11.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-12-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2020-12-01,temperature,10.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-01-01,chlorophyll_a,1.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-01-01,dissolved_oxygen,12.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-01-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-01-01,temperature,5.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-02-01,chlorophyll_a,1.37,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-02-01,dissolved_oxygen,14.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-02-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-02-01,temperature,3.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-03-01,chlorophyll_a,2.78,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-03-01,dissolved_oxygen,13.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-03-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-03-01,temperature,4.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-04-01,chlorophyll_a,3.95,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-04-01,dissolved_oxygen,11.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-04-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-04-01,temperature,12.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-05-01,chlorophyll_a,2.99,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-05-01,dissolved_oxygen,9.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-05-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-05-01,temperature,17.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-06-01,chlorophyll_a,2.67,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-06-01,dissolved_oxygen,9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-06-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-06-01,temperature,20.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-07-01,chlorophyll_a,2.56,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-07-01,dissolved_oxygen,8.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-07-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-07-01,temperature,27.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-08-01,chlorophyll_a,1.39,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-08-01,dissolved_oxygen,9.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-08-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-08-01,temperature,24.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-09-01,chlorophyll_a,12.18,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-09-01,dissolved_oxygen,8.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-09-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-09-01,temperature,25.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-10-01,chlorophyll_a,1.07,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-10-01,dissolved_oxygen,8.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-10-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-10-01,temperature,21.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-11-01,chlorophyll_a,2.88,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-11-01,dissolved_oxygen,10,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-11-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-11-01,temperature,16.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-12-01,chlorophyll_a,1.07,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-12-01,dissolved_oxygen,11.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-12-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2021-12-01,temperature,9.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-01-01,chlorophyll_a,2.85,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-01-01,dissolved_oxygen,12.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-01-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-01-01,temperature,6.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-02-01,chlorophyll_a,4.06,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-02-01,dissolved_oxygen,13.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-02-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-02-01,temperature,2.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-03-01,chlorophyll_a,5.98,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-03-01,dissolved_oxygen,12.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-03-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-03-01,temperature,5.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-04-01,chlorophyll_a,3.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-04-01,dissolved_oxygen,12,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-04-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-04-01,temperature,10.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-05-01,chlorophyll_a,4.38,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-05-01,dissolved_oxygen,10.4,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-05-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-05-01,temperature,15.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-06-01,chlorophyll_a,1.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-06-01,dissolved_oxygen,8.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-06-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-06-01,temperature,26.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-07-01,chlorophyll_a,1.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-07-01,dissolved_oxygen,8.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-07-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-07-01,temperature,26.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-08-01,chlorophyll_a,21.79,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-08-01,dissolved_oxygen,11,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-08-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-08-01,temperature,27.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-09-01,chlorophyll_a,4.49,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-09-01,dissolved_oxygen,7.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-09-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-09-01,temperature,23.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-10-01,chlorophyll_a,2.67,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-10-01,dissolved_oxygen,10.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-10-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-10-01,temperature,11.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-11-01,chlorophyll_a,1.78,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-11-01,dissolved_oxygen,11.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-11-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-11-01,temperature,15.7,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-12-01,chlorophyll_a,1.28,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-12-01,dissolved_oxygen,12.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-12-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2022-12-01,temperature,9.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-01-01,chlorophyll_a,2.35,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-01-01,dissolved_oxygen,13.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-01-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-01-01,temperature,6.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-02-01,chlorophyll_a,6.62,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-02-01,dissolved_oxygen,14.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-02-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-02-01,temperature,5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-03-01,chlorophyll_a,2.56,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-03-01,dissolved_oxygen,12.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-03-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-03-01,temperature,7.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-04-01,chlorophyll_a,5.34,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-04-01,dissolved_oxygen,11.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-04-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-04-01,temperature,14.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-05-01,chlorophyll_a,3.84,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-05-01,dissolved_oxygen,10.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-05-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-05-01,temperature,15.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-06-01,chlorophyll_a,1.31,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-06-01,dissolved_oxygen,8.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-06-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-06-01,temperature,20.5,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-07-01,chlorophyll_a,1.68,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-07-01,dissolved_oxygen,11,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-07-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-07-01,temperature,26.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-08-01,chlorophyll_a,2.99,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-08-01,dissolved_oxygen,11.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-08-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-08-01,temperature,23.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-09-01,chlorophyll_a,36.95,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-09-01,dissolved_oxygen,12.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-09-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-09-01,temperature,28.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-10-01,chlorophyll_a,2.67,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-10-01,dissolved_oxygen,7.9,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-10-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-10-01,temperature,20.3,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-11-01,chlorophyll_a,1.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-11-01,dissolved_oxygen,10.2,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-11-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-11-01,temperature,8.6,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-12-01,chlorophyll_a,2.78,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-12-01,dissolved_oxygen,11.1,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-12-01,salinity,0,Gunpowder River,39.42562,-76.52889
CBP_WQX-GUN0125,2023-12-01,temperature,4.8,Gunpowder River,39.42562,-76.52889
CBP_WQX-JON0184,2015-01-01,chlorophyll_a,0.9,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-01-01,dissolved_oxygen,14.6,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-01-01,salinity,0.04,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-01-01,temperature,1.1,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-02-01,chlorophyll_a,1,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-02-01,dissolved_oxygen,13.2,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-02-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-02-01,temperature,3.7,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-03-01,chlorophyll_a,1.92,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-03-01,dissolved_oxygen,12.8,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-03-01,salinity,0.01,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-03-01,temperature,4.4,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-04-01,chlorophyll_a,1.21,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-04-01,dissolved_oxygen,12.6,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-04-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-04-01,temperature,7.1,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-05-01,chlorophyll_a,1.5,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-05-01,dissolved_oxygen,10.2,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-05-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-05-01,temperature,14.8,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-06-01,chlorophyll_a,0.43,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-06-01,dissolved_oxygen,9.2,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-06-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-06-01,temperature,18.7,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-07-01,chlorophyll_a,4.73,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-07-01,dissolved_oxygen,8.6,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-07-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-07-01,temperature,21.2,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-08-01,chlorophyll_a,1.82,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-08-01,dissolved_oxygen,8.8,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-08-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-08-01,temperature,20.6,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-09-01,chlorophyll_a,1.92,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-09-01,dissolved_oxygen,9.2,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-09-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-09-01,temperature,21.1,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-10-01,dissolved_oxygen,10.4,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-10-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-10-01,temperature,12.7,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-11-01,chlorophyll_a,2.63,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-11-01,dissolved_oxygen,11.5,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-11-01,salinity,0,Jones Falls,39.40871,-76.74277
CBP_WQX-JON0184,2015-11-01,temperature,11.5,Jones Falls,39.40871,-76.74277
